labels,classes,predictions,time
Happy,3,"[8.7585643e-02 1.0918172e-04 3.6460508e-02 4.8657840e-01 2.0422480e-01
 1.2817925e-01 5.6862179e-02]",2021-05-04 23:23:40.439124
Happy,3,"[1.2064736e-01 1.2880133e-04 4.0285189e-02 4.5084694e-01 1.3133413e-01
 2.2615547e-01 3.0602109e-02]",2021-05-04 23:23:40.518641
Sad,5,"[0.15026091 0.00121612 0.03526985 0.30367705 0.11190402 0.36894467
 0.02872737]",2021-05-04 23:23:40.605203
Sad,5,"[0.12072254 0.00040268 0.04006708 0.2821284  0.21606724 0.29944897
 0.04116304]",2021-05-04 23:23:40.672542
Happy,3,"[0.11900479 0.00050471 0.03491316 0.41744146 0.13882197 0.24585843
 0.04345553]",2021-05-04 23:23:40.737551
Happy,3,"[1.4987367e-01 3.4336888e-04 2.9708751e-02 4.7502074e-01 8.2288228e-02
 2.3163104e-01 3.1134162e-02]",2021-05-04 23:23:40.822558
Happy,3,"[0.05115877 0.002158   0.01962111 0.54386425 0.20188294 0.08902626
 0.09228866]",2021-05-04 23:23:41.568290
Happy,3,"[0.09025922 0.01126366 0.03836576 0.41852263 0.09398485 0.16368537
 0.18391849]",2021-05-04 23:23:41.645910
Happy,3,"[0.03747813 0.00946106 0.0273751  0.46741375 0.21666561 0.1540937
 0.08751269]",2021-05-04 23:23:41.723075
Happy,3,"[0.05612451 0.01347618 0.02500083 0.35420737 0.2458078  0.17972311
 0.1256602 ]",2021-05-04 23:23:41.804292
Happy,3,"[0.01375794 0.00270974 0.00834464 0.6599035  0.18329684 0.08679063
 0.04519666]",2021-05-04 23:23:41.884904
Happy,3,"[0.03906412 0.00452086 0.0157601  0.500686   0.23798433 0.1438422
 0.05814244]",2021-05-04 23:23:41.958503
Happy,3,"[0.03408656 0.00379514 0.01217592 0.7007385  0.09633968 0.08478673
 0.06807736]",2021-05-04 23:23:42.039910
Happy,3,"[0.06140691 0.00644723 0.01991246 0.44450158 0.2819854  0.15061294
 0.03513357]",2021-05-04 23:23:42.137614
Happy,3,"[1.4563035e-02 3.3563274e-04 1.2329571e-02 7.8532720e-01 6.6640191e-02
 7.4334331e-02 4.6470072e-02]",2021-05-04 23:23:42.238621
Happy,3,"[1.4328229e-02 4.0593839e-04 1.7225999e-02 7.2721326e-01 1.2805416e-01
 1.0124364e-01 1.1528740e-02]",2021-05-04 23:23:42.363026
Happy,3,"[0.02035224 0.00106514 0.01780005 0.70671797 0.12390707 0.0819685
 0.0481891 ]",2021-05-04 23:23:42.468034
Happy,3,"[1.3448095e-02 5.3009513e-04 2.5755893e-02 8.4701413e-01 4.3663185e-02
 4.7649909e-02 2.1938635e-02]",2021-05-04 23:23:42.539040
Happy,3,"[2.9239920e-03 8.1239035e-05 1.8678246e-03 9.4707268e-01 2.3568781e-02
 1.9982506e-02 4.5029838e-03]",2021-05-04 23:23:42.609409
Happy,3,"[2.2735707e-04 8.9654685e-07 4.0658945e-04 9.9425042e-01 2.8146405e-03
 1.6776583e-03 6.2245451e-04]",2021-05-04 23:23:42.695425
Happy,3,"[4.8928922e-03 4.4256023e-05 1.6670685e-02 9.3982464e-01 2.1129146e-02
 1.2694913e-02 4.7434797e-03]",2021-05-04 23:23:42.770435
Happy,3,"[9.1053476e-04 2.0089741e-05 1.6673901e-03 9.7575563e-01 1.0730395e-02
 1.0535060e-02 3.8098497e-04]",2021-05-04 23:23:42.844448
Happy,3,"[3.6016940e-03 2.7836792e-04 6.6737868e-03 9.2909694e-01 2.2704091e-02
 2.9125547e-02 8.5195936e-03]",2021-05-04 23:23:42.925275
Happy,3,"[5.40867588e-03 1.18208125e-04 3.27874511e-03 9.45308924e-01
 2.03024000e-02 1.56780537e-02 9.90491919e-03]",2021-05-04 23:23:43.004285
Happy,3,"[0.02130444 0.00230699 0.07268257 0.6716169  0.14449129 0.07188205
 0.01571576]",2021-05-04 23:23:43.081295
Happy,3,"[1.3940017e-02 5.4810551e-04 2.6839834e-02 8.3709091e-01 3.4257006e-02
 7.6405317e-02 1.0918827e-02]",2021-05-04 23:23:43.164313
Happy,3,"[0.04800345 0.00366744 0.06771719 0.65462166 0.06713491 0.11951127
 0.03934409]",2021-05-04 23:23:43.239710
Happy,3,"[8.5807750e-03 5.6345249e-04 1.4788524e-02 8.8407224e-01 3.0133752e-02
 5.8546431e-02 3.3147903e-03]",2021-05-04 23:23:43.320062
Happy,3,"[0.09188234 0.0044729  0.09330281 0.53688353 0.10621744 0.13212404
 0.03511688]",2021-05-04 23:23:43.403613
Happy,3,"[0.14002597 0.01096436 0.10366671 0.26758522 0.15149222 0.25431192
 0.07195364]",2021-05-04 23:23:43.534661
Happy,3,"[0.04795078 0.00781238 0.05343354 0.5074136  0.07454573 0.26065698
 0.04818696]",2021-05-04 23:23:43.608665
Happy,3,"[2.2294635e-02 6.0947327e-04 2.0722287e-02 6.5681338e-01 4.6873432e-02
 2.1412800e-01 3.8558800e-02]",2021-05-04 23:23:43.681948
Happy,3,"[8.1622144e-03 5.7668381e-05 9.7075049e-03 7.4638402e-01 6.6345751e-02
 1.4312927e-01 2.6213421e-02]",2021-05-04 23:23:43.758463
Happy,3,"[0.04451807 0.00347308 0.07637782 0.6693715  0.12055647 0.07180065
 0.01390252]",2021-05-04 23:23:43.837938
Sad,5,"[0.12655464 0.03537899 0.12945582 0.24802974 0.04210966 0.36271402
 0.05575715]",2021-05-04 23:23:43.924939
Happy,3,"[0.09706879 0.00506477 0.05331286 0.3801744  0.13423786 0.2376366
 0.09250466]",2021-05-04 23:23:43.992945
Sad,5,"[0.07373295 0.00509297 0.05108035 0.2590378  0.2139735  0.38443756
 0.0126449 ]",2021-05-04 23:23:44.075277
Neutral,4,"[0.09205076 0.01207866 0.09723008 0.13370399 0.5473453  0.10020506
 0.01738609]",2021-05-04 23:23:44.157304
Happy,3,"[0.1090886  0.01371208 0.06990317 0.36397293 0.25795215 0.15311156
 0.03225955]",2021-05-04 23:23:44.228318
Sad,5,"[0.04722974 0.02332698 0.0609069  0.19754727 0.07318991 0.5795031
 0.01829606]",2021-05-04 23:23:44.305672
Sad,5,"[0.05895036 0.00933796 0.08582055 0.11233979 0.18878654 0.50804406
 0.03672072]",2021-05-04 23:23:44.392270
Sad,5,"[0.04632773 0.00631576 0.08129889 0.20760153 0.21500444 0.4119936
 0.03145807]",2021-05-04 23:23:44.465300
Sad,5,"[0.03970061 0.00249264 0.0350709  0.30205607 0.07387947 0.5360563
 0.01074403]",2021-05-04 23:23:44.543160
Sad,5,"[0.03684738 0.002564   0.03544303 0.16308282 0.0959792  0.65469986
 0.01138366]",2021-05-04 23:23:44.627147
Sad,5,"[0.03162219 0.00110857 0.03665774 0.38692927 0.05286991 0.47665876
 0.01415366]",2021-05-04 23:23:44.698160
Happy,3,"[0.05295194 0.00370076 0.03104929 0.5229128  0.06395586 0.32064736
 0.00478198]",2021-05-04 23:23:44.781695
Happy,3,"[0.07108164 0.00375958 0.03489176 0.49793503 0.15266573 0.22694544
 0.0127207 ]",2021-05-04 23:23:44.862613
Happy,3,"[0.07242469 0.01225427 0.03935643 0.4698549  0.11715881 0.26830658
 0.02064434]",2021-05-04 23:23:44.936412
Sad,5,"[0.07388588 0.00243024 0.06319742 0.08216015 0.22514738 0.5438009
 0.00937808]",2021-05-04 23:23:45.018784
Neutral,4,"[0.04175014 0.00234507 0.07847699 0.12209946 0.3747606  0.36080164
 0.01976613]",2021-05-04 23:23:45.098922
Sad,5,"[0.07701823 0.00344054 0.0611915  0.08205291 0.09702389 0.66503847
 0.01423447]",2021-05-04 23:23:45.173474
Angry,0,"[0.32819209 0.03312828 0.15795107 0.02884029 0.16131733 0.24213226
 0.04843868]",2021-05-04 23:23:45.252651
Sad,5,"[0.06112963 0.00578967 0.05969861 0.0361728  0.1065163  0.69080925
 0.0398838 ]",2021-05-04 23:23:45.340376
Sad,5,"[0.06977727 0.00546154 0.12915745 0.03719857 0.15755846 0.54546726
 0.05537945]",2021-05-04 23:23:45.404435
Sad,5,"[0.09393167 0.0059608  0.10225483 0.08348574 0.10163225 0.52527887
 0.08745585]",2021-05-04 23:23:45.496155
Sad,5,"[0.07555263 0.01010488 0.09820262 0.08696756 0.21567732 0.44265723
 0.07083771]",2021-05-04 23:23:45.581254
Neutral,4,"[0.02473313 0.0015586  0.08720164 0.09024957 0.6270473  0.1507407
 0.01846901]",2021-05-04 23:23:45.656765
Sad,5,"[0.04181296 0.00242086 0.066922   0.09588815 0.24204151 0.4717142
 0.07920029]",2021-05-04 23:23:45.753286
Sad,5,"[0.07433993 0.00567539 0.12746322 0.13894854 0.20558433 0.36067918
 0.08730942]",2021-05-04 23:23:45.842294
Sad,5,"[0.05095365 0.00336136 0.03451308 0.15201658 0.2197937  0.50571364
 0.03364801]",2021-05-04 23:23:45.917300
Sad,5,"[0.11000206 0.00842001 0.11481909 0.02830055 0.21644893 0.44596946
 0.07603995]",2021-05-04 23:23:45.995899
Sad,5,"[0.04097638 0.00396222 0.0417528  0.09301355 0.17893197 0.60010326
 0.04125981]",2021-05-04 23:23:46.078463
Sad,5,"[0.18221289 0.0201577  0.09920141 0.04056589 0.2384798  0.38815257
 0.03122973]",2021-05-04 23:23:46.165618
Sad,5,"[0.0732439  0.00295303 0.14163809 0.05793746 0.28125137 0.42260838
 0.02036772]",2021-05-04 23:23:46.250053
Sad,5,"[0.05380887 0.00300932 0.07417132 0.03902786 0.16018884 0.6371719
 0.03262186]",2021-05-04 23:23:46.358037
Sad,5,"[0.12378651 0.01004112 0.17382972 0.05623579 0.2792617  0.34054184
 0.01630324]",2021-05-04 23:23:46.464092
Sad,5,"[0.18198213 0.00897443 0.12612568 0.04696098 0.23917024 0.3724321
 0.02435444]",2021-05-04 23:23:46.581224
Sad,5,"[0.03228915 0.00433667 0.09439899 0.08401848 0.27624777 0.4644639
 0.04424497]",2021-05-04 23:23:46.687686
Sad,5,"[0.01703419 0.01126842 0.06842159 0.08333959 0.3495214  0.45949793
 0.01091688]",2021-05-04 23:23:46.782714
Sad,5,"[0.04008356 0.03922686 0.10878837 0.06377713 0.2969517  0.4297229
 0.02144946]",2021-05-04 23:23:46.870723
Sad,5,"[0.06410794 0.02820714 0.09057592 0.06475713 0.0949135  0.638655
 0.01878334]",2021-05-04 23:23:46.952713
Neutral,4,"[0.02111485 0.00742529 0.09362055 0.02622999 0.48564678 0.3527649
 0.01319764]",2021-05-04 23:23:47.030735
Neutral,4,"[0.02880853 0.00417126 0.08191613 0.0270688  0.45276308 0.38711128
 0.01816086]",2021-05-04 23:23:47.104747
Sad,5,"[0.02632263 0.01421585 0.07388301 0.0301826  0.10149568 0.72824985
 0.0256504 ]",2021-05-04 23:23:47.189440
Sad,5,"[0.07772195 0.02664412 0.10647709 0.04723336 0.13690476 0.58421373
 0.02080492]",2021-05-04 23:23:47.280407
Sad,5,"[0.08677207 0.08803324 0.12583448 0.07431432 0.17175661 0.42259043
 0.03069878]",2021-05-04 23:23:47.399418
Sad,5,"[0.04127127 0.09891195 0.06239827 0.02234028 0.06709694 0.6948104
 0.01317087]",2021-05-04 23:23:47.511424
Sad,5,"[0.09227543 0.02594153 0.1063917  0.10920091 0.15081146 0.4841988
 0.03118011]",2021-05-04 23:23:47.637897
Sad,5,"[0.03633023 0.00574052 0.12439778 0.0809916  0.2360435  0.4897549
 0.02674147]",2021-05-04 23:23:47.731420
Sad,5,"[0.0186675  0.00668334 0.07801165 0.08590533 0.31674182 0.46850827
 0.02548202]",2021-05-04 23:23:47.809425
Sad,5,"[0.05859121 0.13486132 0.08627388 0.03845912 0.07352877 0.58326364
 0.02502211]",2021-05-04 23:23:47.880824
Sad,5,"[0.02935387 0.01227243 0.08527134 0.12560369 0.17165148 0.5575582
 0.01828897]",2021-05-04 23:23:47.970928
Sad,5,"[0.06489456 0.01948963 0.09625013 0.14699085 0.32666638 0.33824515
 0.00746331]",2021-05-04 23:23:48.057945
Sad,5,"[0.02535856 0.02377277 0.05722847 0.07999576 0.2195072  0.58686286
 0.00727437]",2021-05-04 23:23:48.138957
Sad,5,"[0.02132223 0.02123781 0.05137567 0.05968675 0.16635616 0.6722179
 0.00780343]",2021-05-04 23:23:48.234409
Sad,5,"[0.02905984 0.03275622 0.04507368 0.03935897 0.13992806 0.71049386
 0.00332936]",2021-05-04 23:23:48.472424
Sad,5,"[0.05856549 0.03096617 0.07295551 0.00622886 0.39131021 0.43856326
 0.00141054]",2021-05-04 23:23:48.551653
Sad,5,"[0.07564326 0.05538026 0.09427773 0.009201   0.28747192 0.47023845
 0.00778743]",2021-05-04 23:23:48.631148
Neutral,4,"[0.1052165  0.0245399  0.10169063 0.010578   0.39593264 0.35971043
 0.00233189]",2021-05-04 23:23:48.715906
Neutral,4,"[0.07126728 0.01132993 0.05283125 0.18878022 0.5119935  0.15874796
 0.00504983]",2021-05-04 23:23:48.820426
Neutral,4,"[0.17252721 0.06542028 0.12074275 0.03401363 0.44814742 0.15219516
 0.00695356]",2021-05-04 23:23:48.897713
Neutral,4,"[0.09523799 0.0630765  0.15420236 0.08233869 0.3914374  0.19712391
 0.01658305]",2021-05-04 23:23:48.981796
Neutral,4,"[0.08318417 0.01650077 0.12778838 0.15907986 0.34705347 0.2347634
 0.03163   ]",2021-05-04 23:23:49.058571
Neutral,4,"[0.12568863 0.01694679 0.08438829 0.21970806 0.29723337 0.24607779
 0.00995709]",2021-05-04 23:23:49.131932
Neutral,4,"[0.12256804 0.02060816 0.16328451 0.02266377 0.4727353  0.18770266
 0.01043753]",2021-05-04 23:23:49.213655
Neutral,4,"[0.14075577 0.03612946 0.17971289 0.0376639  0.40094444 0.1870146
 0.01777889]",2021-05-04 23:23:49.299192
Neutral,4,"[0.16070251 0.04591619 0.17707042 0.05660651 0.34932753 0.19795294
 0.012424  ]",2021-05-04 23:23:49.367957
Neutral,4,"[0.18064937 0.02166605 0.15054461 0.05396363 0.40464008 0.17554963
 0.01298659]",2021-05-04 23:23:49.454499
Neutral,4,"[0.24268028 0.01661082 0.10849121 0.11216392 0.37540367 0.13268568
 0.01196449]",2021-05-04 23:23:49.547076
Neutral,4,"[0.1710822  0.01358535 0.10087124 0.18955968 0.3283979  0.17868526
 0.01781836]",2021-05-04 23:23:49.622771
Neutral,4,"[0.17703095 0.02984772 0.07626034 0.23149514 0.35654205 0.11975195
 0.00907189]",2021-05-04 23:23:49.701606
Neutral,4,"[0.12321531 0.03106407 0.2386539  0.12318002 0.30395263 0.13930055
 0.04063359]",2021-05-04 23:23:49.786422
Neutral,4,"[0.20292251 0.13392949 0.13786018 0.04831886 0.31884846 0.14733033
 0.01079027]",2021-05-04 23:23:49.865902
Neutral,4,"[0.14190003 0.14207357 0.19187754 0.0915406  0.26087442 0.16417733
 0.00755653]",2021-05-04 23:23:49.937269
Happy,3,"[0.16246505 0.10114328 0.15979937 0.23379238 0.1832934  0.1325019
 0.02700453]",2021-05-04 23:23:50.024061
Neutral,4,"[0.10084964 0.03997615 0.19434826 0.20415598 0.29766253 0.13728239
 0.0257251 ]",2021-05-04 23:23:50.098613
Neutral,4,"[0.21283805 0.08127915 0.17198758 0.1253412  0.258216   0.13442977
 0.01590823]",2021-05-04 23:23:50.174621
Fearful,2,"[0.13121806 0.16532914 0.24691461 0.07180142 0.24211773 0.13191134
 0.01070771]",2021-05-04 23:23:50.259636
Neutral,4,"[0.1541689  0.2502072  0.13007966 0.02327016 0.29328895 0.1445361
 0.00444908]",2021-05-04 23:23:50.332529
Neutral,4,"[0.11449393 0.1649398  0.19658034 0.02208231 0.31724548 0.1800607
 0.00459754]",2021-05-04 23:23:50.418283
Neutral,4,"[0.07440826 0.03608399 0.28948063 0.05019282 0.4073799  0.11757087
 0.02488349]",2021-05-04 23:23:50.491807
Neutral,4,"[0.18724443 0.07645394 0.22544685 0.01528824 0.27672637 0.21310249
 0.00573766]",2021-05-04 23:23:50.566065
Neutral,4,"[0.1276914  0.11402463 0.25459406 0.0131138  0.32861438 0.15085517
 0.01110652]",2021-05-04 23:23:50.649106
Neutral,4,"[0.02828209 0.05070439 0.19350316 0.02919632 0.60037285 0.08194014
 0.01600102]",2021-05-04 23:23:50.728110
Neutral,4,"[0.28602585 0.04544415 0.08123562 0.03484155 0.38254726 0.14161731
 0.02828819]",2021-05-04 23:23:50.801058
Neutral,4,"[0.10471133 0.09017587 0.07846032 0.01046021 0.59996194 0.11233669
 0.00389366]",2021-05-04 23:23:50.883071
Neutral,4,"[0.16203372 0.06554326 0.17149992 0.00916627 0.28500658 0.27885044
 0.02789972]",2021-05-04 23:23:50.959291
Neutral,4,"[0.28847668 0.06048388 0.11653589 0.03304791 0.33686933 0.15170798
 0.01287836]",2021-05-04 23:23:51.035396
Neutral,4,"[0.13941148 0.08818261 0.16261989 0.00638877 0.34203532 0.24701087
 0.0143511 ]",2021-05-04 23:23:51.113338
Neutral,4,"[0.20123027 0.03951683 0.17878698 0.04002805 0.29327497 0.2098325
 0.03733043]",2021-05-04 23:23:51.195298
Neutral,4,"[0.24232426 0.06416968 0.14750269 0.00940044 0.27774566 0.23848973
 0.02036743]",2021-05-04 23:23:51.300592
Sad,5,"[0.1466541  0.15252538 0.13991156 0.0052836  0.20514888 0.3395219
 0.01095454]",2021-05-04 23:23:51.379913
Sad,5,"[0.16520792 0.13596642 0.1956879  0.00352329 0.23726654 0.25992882
 0.00241913]",2021-05-04 23:23:51.486924
Neutral,4,"[0.21859346 0.07735613 0.13483568 0.00924183 0.44733158 0.11105233
 0.00158888]",2021-05-04 23:23:51.567529
Angry,0,"[0.3531797  0.10894635 0.20319778 0.01524252 0.20042028 0.10683927
 0.01217416]",2021-05-04 23:23:51.649459
Neutral,4,"[0.24334738 0.04213945 0.16354027 0.00377823 0.4177472  0.1247577
 0.00468967]",2021-05-04 23:23:51.724285
Neutral,4,"[0.30909592 0.05252018 0.1761283  0.0065119  0.33517253 0.11653268
 0.00403849]",2021-05-04 23:23:51.801717
Neutral,4,"[0.23229547 0.0351031  0.13400859 0.00508548 0.48056036 0.10494744
 0.0079996 ]",2021-05-04 23:23:51.878795
Neutral,4,"[0.13969009 0.06479663 0.14154619 0.00208233 0.52566206 0.12465058
 0.00157212]",2021-05-04 23:23:51.963091
Neutral,4,"[0.28234544 0.06834147 0.12795648 0.01323935 0.38108417 0.1216447
 0.00538831]",2021-05-04 23:23:52.040107
Neutral,4,"[0.14549604 0.1061727  0.13756649 0.00489185 0.5003758  0.10358155
 0.0019156 ]",2021-05-04 23:23:52.119100
Angry,0,"[0.34755498 0.13734934 0.16027257 0.01053982 0.2084757  0.13362212
 0.0021854 ]",2021-05-04 23:23:52.199350
Angry,0,"[0.2930782  0.17402157 0.14115112 0.01064287 0.23668246 0.14212926
 0.00229463]",2021-05-04 23:23:52.272374
Neutral,4,"[0.2580251  0.15409489 0.1763552  0.00672626 0.2618135  0.14049208
 0.00249304]",2021-05-04 23:23:52.352414
Neutral,4,"[0.2705891  0.07077923 0.15977971 0.01629114 0.34553948 0.13078575
 0.00623557]",2021-05-04 23:23:52.433430
Neutral,4,"[0.26025167 0.09636293 0.16682425 0.01350119 0.31152508 0.14335728
 0.00817772]",2021-05-04 23:23:52.509949
Neutral,4,"[0.24186312 0.12372463 0.17623617 0.00346617 0.26635775 0.1852584
 0.00309382]",2021-05-04 23:23:52.583905
Neutral,4,"[0.24351422 0.13607047 0.16092783 0.00604945 0.325112   0.12689056
 0.00143545]",2021-05-04 23:23:52.669532
Neutral,4,"[0.24606659 0.10830203 0.17508124 0.00640849 0.36985835 0.09150485
 0.00277842]",2021-05-04 23:23:52.745421
Neutral,4,"[0.14167741 0.10339733 0.14441913 0.02434433 0.33412609 0.24270679
 0.00932892]",2021-05-04 23:23:52.820429
Neutral,4,"[0.15320109 0.10907666 0.20199032 0.00826308 0.36296362 0.15434362
 0.01016167]",2021-05-04 23:23:52.902090
Neutral,4,"[0.11769953 0.04191398 0.20189658 0.00862781 0.42052275 0.20238742
 0.00695184]",2021-05-04 23:23:52.973171
Neutral,4,"[0.166127   0.10905192 0.20012352 0.01544097 0.4045716  0.09577314
 0.00891201]",2021-05-04 23:23:53.056245
Neutral,4,"[0.09382776 0.03589603 0.20293435 0.01153414 0.5117822  0.13405263
 0.00997285]",2021-05-04 23:23:53.143259
Neutral,4,"[0.13118985 0.07999615 0.21251035 0.0064878  0.49073648 0.07044011
 0.00863917]",2021-05-04 23:23:53.225417
Neutral,4,"[0.1649792  0.05049697 0.21950425 0.01016358 0.45131183 0.08833335
 0.01521085]",2021-05-04 23:23:53.305452
Neutral,4,"[0.08489225 0.02976447 0.25547045 0.00180674 0.55498743 0.06868793
 0.00439074]",2021-05-04 23:23:53.388235
Neutral,4,"[0.17353971 0.05361939 0.21643895 0.00469635 0.32783645 0.20972602
 0.01414309]",2021-05-04 23:23:53.453240
Neutral,4,"[0.15320086 0.13750641 0.23605075 0.00577854 0.35036662 0.10998011
 0.00711672]",2021-05-04 23:23:53.526247
Neutral,4,"[0.12981847 0.07997921 0.23524305 0.02074585 0.4213651  0.09747773
 0.01537057]",2021-05-04 23:23:53.607278
Fearful,2,"[0.12790255 0.1236601  0.32842714 0.00538961 0.271048   0.13931341
 0.00425913]",2021-05-04 23:23:53.688289
Neutral,4,"[0.13614671 0.10936699 0.26259068 0.0058654  0.3709718  0.11317638
 0.00188208]",2021-05-04 23:23:53.769569
Neutral,4,"[0.12394581 0.01782035 0.20225611 0.01665993 0.47429815 0.14182903
 0.02319055]",2021-05-04 23:23:53.849864
Neutral,4,"[0.17299572 0.08433378 0.15812287 0.00432413 0.45792925 0.11793706
 0.00435717]",2021-05-04 23:23:53.936912
Neutral,4,"[0.12081797 0.08702224 0.206844   0.00521385 0.41894668 0.15550002
 0.00565522]",2021-05-04 23:23:54.013077
Neutral,4,"[0.23470876 0.05767226 0.15906772 0.00423802 0.42599604 0.11099753
 0.00731975]",2021-05-04 23:23:54.093964
Neutral,4,"[0.12940563 0.08416609 0.15242003 0.00420626 0.497731   0.12707545
 0.00499547]",2021-05-04 23:23:54.165248
Neutral,4,"[0.15452103 0.15022711 0.19754027 0.0038767  0.33040226 0.1603927
 0.00303997]",2021-05-04 23:23:54.248285
Neutral,4,"[0.20235053 0.05780233 0.13862996 0.00496137 0.4970813  0.09248756
 0.0066869 ]",2021-05-04 23:23:54.327292
Angry,0,"[0.30589563 0.04068754 0.09138443 0.05429428 0.29805055 0.18082811
 0.02885943]",2021-05-04 23:23:54.401283
Neutral,4,"[0.15432082 0.06824202 0.09497547 0.01607327 0.545161   0.11603689
 0.00519052]",2021-05-04 23:23:54.487295
Neutral,4,"[0.27171403 0.07089393 0.08746409 0.05009275 0.3202552  0.18268305
 0.016897  ]",2021-05-04 23:23:54.565063
Sad,5,"[0.06948225 0.0848083  0.1117975  0.24146958 0.10265139 0.3510467
 0.03874424]",2021-05-04 23:23:54.628067
Happy,3,"[0.05470766 0.09470894 0.18436922 0.25137338 0.2292517  0.17103791
 0.0145512 ]",2021-05-04 23:23:54.700988
Sad,5,"[0.08636629 0.06322955 0.12794945 0.1981125  0.09226462 0.4055363
 0.02654141]",2021-05-04 23:23:54.777514
Sad,5,"[0.19221498 0.08714128 0.10027476 0.18802775 0.10509763 0.29732367
 0.02991993]",2021-05-04 23:23:54.850580
Sad,5,"[0.03678266 0.01883926 0.05901252 0.18763524 0.21066925 0.40073374
 0.08632742]",2021-05-04 23:23:54.987562
Sad,5,"[0.05132738 0.09816756 0.06206358 0.08385345 0.16025755 0.4994994
 0.04483115]",2021-05-04 23:23:55.062493
Sad,5,"[0.05132738 0.09816756 0.06206358 0.08385345 0.16025755 0.4994994
 0.04483115]",2021-05-04 23:23:55.131488
Sad,5,"[0.15495184 0.1246195  0.105844   0.04073102 0.23306714 0.31152695
 0.02925952]",2021-05-04 23:23:55.207353
Neutral,4,"[0.02961689 0.01022003 0.03177682 0.07646167 0.65123826 0.19469477
 0.00599155]",2021-05-04 23:23:55.665303
Sad,5,"[0.03769046 0.05081219 0.13692908 0.13218035 0.1962478  0.44495478
 0.00118535]",2021-05-04 23:23:55.934665
Sad,5,"[0.0371859  0.00261762 0.08501844 0.1425383  0.28685346 0.4437613
 0.00202506]",2021-05-04 23:23:56.007669
Neutral,4,"[3.5742943e-03 2.9901634e-05 1.4864136e-01 6.9606863e-02 7.3271984e-01
 4.2236246e-02 3.1915768e-03]",2021-05-04 23:23:56.269907
Neutral,4,"[0.009993   0.00147543 0.2590325  0.1426668  0.49864227 0.08541961
 0.00277042]",2021-05-04 23:23:56.395428
Neutral,4,"[0.05506669 0.01319987 0.27748725 0.12535822 0.35815105 0.16170333
 0.00903364]",2021-05-04 23:23:56.512371
Neutral,4,"[0.0398332  0.00288236 0.20157604 0.24256222 0.314664   0.18359604
 0.01488613]",2021-05-04 23:23:56.588901
Neutral,4,"[0.02195739 0.00059147 0.1707772  0.07565749 0.46080416 0.26301128
 0.00720093]",2021-05-04 23:23:56.668386
Happy,3,"[0.03307022 0.00607409 0.20493343 0.31802794 0.27668527 0.15520395
 0.00600499]",2021-05-04 23:23:56.743903
Happy,3,"[0.01801944 0.00592109 0.13040037 0.34347337 0.3227644  0.17665786
 0.00276353]",2021-05-04 23:23:56.814468
Sad,5,"[0.02656267 0.0062999  0.10190296 0.22350553 0.22512731 0.41410846
 0.00249317]",2021-05-04 23:23:56.885608
Neutral,4,"[0.00619873 0.00141867 0.08230083 0.18150662 0.5604255  0.1655688
 0.00258086]",2021-05-04 23:23:56.970741
Sad,5,"[0.02319499 0.13254428 0.0353824  0.02792638 0.12062955 0.65756315
 0.00275924]",2021-05-04 23:23:57.051329
Sad,5,"[0.05159928 0.03842464 0.06228088 0.04159899 0.16631933 0.633775
 0.00600184]",2021-05-04 23:23:57.117337
Sad,5,"[0.04827873 0.0673727  0.05825763 0.07469504 0.3453094  0.3959182
 0.01016826]",2021-05-04 23:23:57.189901
Sad,5,"[0.02798706 0.01543791 0.07077782 0.16090319 0.35562536 0.36382112
 0.00544755]",2021-05-04 23:23:57.267698
Sad,5,"[0.11630759 0.03648646 0.12102008 0.16787921 0.18673825 0.36235562
 0.00921282]",2021-05-04 23:23:57.404260
Neutral,4,"[0.06372628 0.09231231 0.13971919 0.05777423 0.32392633 0.30511484
 0.01742688]",2021-05-04 23:23:57.489900
Disgust,1,"[0.08067323 0.35665226 0.10356493 0.05643827 0.15592538 0.23949613
 0.00724981]",2021-05-04 23:23:57.562419
Sad,5,"[0.08016881 0.04706332 0.10902058 0.05599002 0.15265447 0.5320047
 0.02309801]",2021-05-04 23:23:57.640948
Neutral,4,"[0.05221813 0.05706085 0.1536647  0.05593181 0.3387988  0.3377459
 0.00457983]",2021-05-04 23:23:57.723593
Neutral,4,"[0.04747047 0.04795069 0.13670185 0.24818955 0.34266853 0.16155033
 0.01546859]",2021-05-04 23:23:57.796597
Neutral,4,"[0.04754096 0.03469967 0.18043198 0.06852785 0.43211648 0.21313591
 0.0235472 ]",2021-05-04 23:23:57.874732
Neutral,4,"[0.1131855  0.02602188 0.2132318  0.11482074 0.2877689  0.1578689
 0.08710231]",2021-05-04 23:23:57.957394
Sad,5,"[0.08513624 0.02582235 0.18428296 0.09142895 0.2511449  0.29132995
 0.07085457]",2021-05-04 23:23:58.035897
Sad,5,"[0.10085676 0.03009426 0.14321227 0.18479237 0.2026564  0.29082048
 0.04756751]",2021-05-04 23:23:58.115085
Neutral,4,"[0.07048188 0.1585385  0.19572447 0.11386063 0.30248374 0.14020547
 0.01870522]",2021-05-04 23:23:58.192920
Fearful,2,"[0.1083568  0.0306421  0.22116491 0.19457237 0.21273032 0.1681987
 0.06433483]",2021-05-04 23:23:58.265931
