labels,classes,predictions,time
Happy,3,"[2.6357983e-04 5.5416820e-07 1.2931676e-04 9.6081007e-01 3.8705092e-02
 6.9399386e-05 2.2031858e-05]",46:11.1
Happy,3,"[1.3971399e-03 1.6144980e-06 1.8055355e-03 9.0916753e-01 8.7026119e-02
 5.7837035e-04 2.3705832e-05]",46:11.2
Happy,3,"[1.8458819e-03 6.8036329e-06 1.0455010e-03 7.9854351e-01 1.9755581e-01
 8.9469220e-04 1.0775119e-04]",46:11.3
Neutral,4,"[0.02074733 0.00053299 0.01597658 0.4122394  0.5003622  0.04901649
 0.00112488]",46:11.4
Happy,3,"[3.16990935e-03 4.78727134e-06 1.31552657e-02 8.57057512e-01
 1.24314114e-01 2.09595170e-03 2.02473602e-04]",46:11.5
Happy,3,"[3.3144066e-03 7.2409783e-08 1.6884292e-03 8.9138269e-01 9.7191676e-02
 6.4215609e-03 1.1731493e-06]",46:13.1
Happy,3,"[6.7547872e-04 4.0566263e-07 2.1017613e-03 9.4902730e-01 4.7322046e-02
 8.7209349e-04 9.0055482e-07]",46:13.4
Happy,3,"[4.1040860e-04 2.2185597e-08 3.8378400e-04 7.0893353e-01 2.9004619e-01
 2.2491883e-04 1.1048356e-06]",46:13.5
Happy,3,"[3.44028347e-04 1.29044213e-06 4.86472127e-04 8.88091326e-01
 1.10208824e-01 8.67787923e-04 2.06134501e-07]",46:13.6
Neutral,4,"[6.4895906e-02 1.4274767e-04 2.6765253e-02 3.9449754e-01 4.9703884e-01
 1.6477291e-02 1.8235552e-04]",46:15.3
Happy,3,"[1.3257800e-02 1.1791257e-05 6.5929824e-03 5.7995898e-01 3.9199466e-01
 8.1479335e-03 3.5858480e-05]",46:15.4
Happy,3,"[4.5719072e-02 1.9505994e-04 1.2716486e-02 6.1488014e-01 3.1677714e-01
 9.6914461e-03 2.0767773e-05]",46:15.4
Neutral,4,"[7.2784959e-03 3.2944104e-07 1.0786119e-03 4.9155277e-01 4.9680260e-01
 3.2865873e-03 6.7429318e-07]",46:15.5
Neutral,4,"[5.3092595e-03 5.5440232e-06 6.0428400e-03 2.1643017e-01 7.7001441e-01
 2.1774294e-03 2.0242869e-05]",46:15.6
Neutral,4,"[3.1542428e-02 2.7612963e-04 4.4622859e-03 5.3995226e-02 9.0396857e-01
 5.7230098e-03 3.2350981e-05]",46:15.8
Neutral,4,"[3.1193508e-02 5.6677510e-04 1.4304411e-02 2.7487008e-02 9.1978437e-01
 6.3343574e-03 3.2954136e-04]",46:15.9
Neutral,4,"[3.9790541e-02 7.0348084e-05 1.1575416e-02 4.4114381e-02 8.8997632e-01
 1.4399691e-02 7.3314346e-05]",46:16.0
Neutral,4,"[8.98296013e-03 3.25452947e-06 9.89898923e-04 3.42263952e-02
 9.54949439e-01 8.37740430e-04 1.03379125e-05]",46:16.1
Neutral,4,"[2.2994343e-03 5.6728764e-05 1.5448806e-03 4.4884626e-02 9.4997019e-01
 1.2189839e-03 2.5186157e-05]",46:16.2
Neutral,4,"[7.3734313e-02 7.6914213e-05 1.5106431e-02 1.1229970e-02 8.4412062e-01
 5.5727717e-02 4.0269738e-06]",46:16.5
Neutral,4,"[2.6116977e-03 2.4560344e-04 1.0949129e-02 2.9935703e-01 6.8319744e-01
 3.6331397e-03 5.9799686e-06]",46:17.3
Neutral,4,"[1.9609662e-02 2.6846355e-06 1.2538416e-03 5.9930440e-02 9.1262388e-01
 6.5791588e-03 3.6259209e-07]",46:17.5
Neutral,4,"[5.9454655e-05 4.2212164e-07 7.4746429e-05 2.9620847e-01 7.0288265e-01
 7.7422638e-04 2.7634535e-09]",46:17.7
Happy,3,"[6.5374636e-04 1.3113312e-06 3.3268628e-03 7.5521994e-01 2.3992120e-01
 8.7449147e-04 2.5486238e-06]",46:17.8
Neutral,4,"[1.4234511e-02 4.4109716e-04 1.8453861e-02 4.3131807e-01 5.2299404e-01
 1.2543599e-02 1.4908227e-05]",46:18.0
Neutral,4,"[3.9965350e-02 1.1897436e-05 1.1607084e-02 3.6301848e-02 9.0862101e-01
 3.3606573e-03 1.3220357e-04]",46:20.7
Neutral,4,"[6.4370148e-03 1.5426198e-06 1.1550643e-03 8.2523853e-02 9.0938407e-01
 4.8640944e-04 1.2000761e-05]",46:20.9
Neutral,4,"[1.8112871e-03 2.9434259e-08 1.9819159e-03 2.6626578e-01 7.2938895e-01
 5.5162614e-04 4.1011575e-07]",46:23.8
Neutral,4,"[5.4768557e-03 3.2256717e-06 4.8891907e-03 1.1948483e-03 9.8107153e-01
 7.3619704e-03 2.4840701e-06]",46:33.0
Neutral,4,"[1.9618735e-02 1.7379306e-06 5.2135834e-03 1.2411313e-03 9.6822441e-01
 5.6984257e-03 1.9895206e-06]",46:33.1
Neutral,4,"[8.3257733e-03 6.1696625e-07 3.1979629e-03 8.9237368e-04 9.8532575e-01
 2.2542512e-03 3.2648379e-06]",46:33.2
Neutral,4,"[4.4361055e-02 9.2778519e-06 2.0696042e-02 1.2839085e-03 9.0702772e-01
 2.6617693e-02 4.1715070e-06]",46:33.3
Neutral,4,"[1.4203448e-03 2.2750831e-07 4.7218683e-03 1.8547301e-04 9.9213141e-01
 1.5368497e-03 3.8763060e-06]",46:33.9
Neutral,4,"[6.89890375e-03 3.35912858e-07 6.44375831e-02 8.72788660e-05
 9.22827721e-01 5.63578727e-03 1.12442125e-04]",46:34.4
Neutral,4,"[2.3371277e-02 1.4724585e-05 3.4920674e-02 2.5168116e-05 9.2702353e-01
 1.4473392e-02 1.7128653e-04]",46:34.6
Neutral,4,"[3.7232600e-02 2.2723978e-05 1.8644638e-02 1.9278062e-04 9.1339445e-01
 3.0413171e-02 9.9754638e-05]",46:34.8
Neutral,4,"[2.3843797e-02 4.3158791e-05 1.0389834e-02 5.4047751e-04 9.4004077e-01
 2.5067890e-02 7.4057738e-05]",46:35.0
Neutral,4,"[5.3217694e-02 1.2114777e-02 3.2222640e-02 9.4974152e-05 8.7243414e-01
 1.7551597e-02 1.2364057e-02]",46:35.0
Neutral,4,"[5.6533823e-03 5.8607661e-06 8.6945406e-04 9.2644035e-04 9.8993206e-01
 2.6111358e-03 1.6287149e-06]",46:35.1
Neutral,4,"[3.4583367e-02 3.4106801e-05 2.7789548e-03 7.9524675e-03 9.4461000e-01
 1.0015803e-02 2.5323239e-05]",46:35.2
Neutral,4,"[3.1319335e-02 4.1203338e-04 1.9317806e-02 4.8052997e-04 9.1137230e-01
 3.6359217e-02 7.3878653e-04]",46:35.3
Neutral,4,"[2.0480441e-02 5.6801637e-04 1.1858677e-02 3.1375757e-04 9.4863623e-01
 1.8013325e-02 1.2963969e-04]",46:35.4
Neutral,4,"[7.2874106e-02 5.8878488e-03 8.2928669e-03 8.6569833e-04 8.8952720e-01
 2.2455990e-02 9.6232194e-05]",46:35.4
Neutral,4,"[0.14323072 0.00182456 0.02846458 0.00099871 0.7554298  0.06424754
 0.00580409]",46:35.5
Neutral,4,"[2.1340872e-01 2.2044729e-03 5.1269393e-02 2.6576201e-04 5.7636940e-01
 1.3454852e-01 2.1933721e-02]",46:35.6
Neutral,4,"[7.1197778e-02 3.4318881e-03 2.4803692e-02 1.1618589e-04 8.2113367e-01
 6.9667913e-02 9.6488595e-03]",46:35.7
Neutral,4,"[0.19330283 0.00352634 0.03744334 0.00479648 0.679629   0.06368727
 0.01761472]",46:35.7
Angry,0,"[0.4457015  0.04199757 0.09962701 0.02095333 0.20649485 0.07085545
 0.11437034]",46:35.8
Angry,0,"[0.47649086 0.02634718 0.13546549 0.00460268 0.11143871 0.06080425
 0.18485089]",46:35.9
Neutral,4,"[7.5506181e-02 1.9986882e-04 1.6547324e-03 1.0401088e-02 8.8564479e-01
 2.6582673e-02 1.0602169e-05]",46:36.0
Neutral,4,"[0.1037667  0.01064974 0.04631492 0.02707314 0.75079346 0.05866678
 0.00273523]",46:36.1
Neutral,4,"[0.08394277 0.00343659 0.06273785 0.08665724 0.6913339  0.0704396
 0.00145215]",46:36.1
Neutral,4,"[0.13701281 0.00302237 0.05264708 0.01366707 0.71828187 0.05150897
 0.02385973]",46:36.2
Neutral,4,"[0.109358   0.00242144 0.0390411  0.0333651  0.7557174  0.05187044
 0.00822652]",46:36.3
Neutral,4,"[0.02830313 0.00094064 0.00892614 0.3608404  0.57608664 0.02035787
 0.00454515]",46:36.4
Neutral,4,"[7.6312702e-03 3.9984556e-04 4.0355385e-03 3.5057032e-01 6.2971586e-01
 6.8573211e-03 7.8983756e-04]",46:36.5
Neutral,4,"[2.0396737e-03 5.4388574e-06 1.2894793e-03 4.8912638e-01 5.0233072e-01
 5.1852306e-03 2.3054547e-05]",46:36.6
Neutral,4,"[1.7899716e-02 1.2064290e-03 3.3854647e-03 3.1533894e-01 6.5201366e-01
 9.8708104e-03 2.8502246e-04]",46:36.6
Happy,3,"[6.6818772e-03 1.1392235e-04 2.2744320e-03 5.1734495e-01 4.7020349e-01
 3.1602606e-03 2.2105138e-04]",46:36.7
Neutral,4,"[6.7879600e-03 2.9717531e-04 1.1142566e-03 3.7764293e-01 6.1035591e-01
 3.7420345e-03 5.9743157e-05]",46:36.8
Neutral,4,"[0.15097016 0.00647828 0.03762556 0.09852998 0.6592529  0.04617787
 0.00096532]",46:36.9
Neutral,4,"[2.7550906e-03 5.4575585e-06 9.7794109e-04 2.9269674e-01 7.0150298e-01
 2.0140454e-03 4.7646747e-05]",46:36.9
Neutral,4,"[2.6788504e-03 3.0743276e-08 3.6897407e-05 8.4201753e-02 9.1136825e-01
 1.7136076e-03 5.3330706e-07]",46:37.0
Neutral,4,"[1.2057428e-02 1.1352143e-06 1.9440254e-03 9.9344194e-02 8.7761497e-01
 9.0380870e-03 1.1980784e-07]",46:37.1
Neutral,4,"[2.9547259e-02 1.1725023e-06 1.8239132e-03 1.2393455e-01 8.3493608e-01
 9.7550629e-03 1.9658671e-06]",46:37.2
Neutral,4,"[9.60911810e-03 1.28194273e-07 3.20368534e-04 1.10627890e-01
 8.77806962e-01 1.63533713e-03 1.10799206e-07]",46:37.3
Neutral,4,"[8.5228952e-03 8.9657544e-07 9.0527092e-04 3.3234367e-01 6.5360957e-01
 4.6166196e-03 1.0808176e-06]",46:37.3
Neutral,4,"[9.7086594e-02 4.7799722e-07 2.2946515e-04 7.6295599e-02 8.2125634e-01
 5.1314053e-03 1.1166543e-07]",46:37.5
Neutral,4,"[1.2929928e-03 3.1965901e-06 8.2921935e-04 2.7392916e-02 9.6500832e-01
 5.4626358e-03 1.0738676e-05]",46:37.6
Neutral,4,"[7.1625328e-03 1.3064020e-07 1.4330742e-04 3.2980047e-02 9.5446765e-01
 5.2359700e-03 1.0298236e-05]",46:37.7
Neutral,4,"[3.5817139e-02 3.2974934e-04 1.3206091e-02 6.2391806e-02 8.3767891e-01
 5.0376765e-02 1.9966443e-04]",46:37.7
Neutral,4,"[1.2039166e-02 3.7043723e-05 1.0084910e-02 2.0339140e-01 7.4748862e-01
 2.6954254e-02 4.5904385e-06]",46:37.8
Neutral,4,"[5.2949539e-03 1.1816397e-05 6.6580198e-04 9.6100308e-02 8.9215994e-01
 5.7070521e-03 6.0072169e-05]",46:37.9
Neutral,4,"[4.6607074e-03 6.0585703e-06 1.3345187e-03 4.5575842e-02 9.4193518e-01
 6.4741801e-03 1.3619036e-05]",46:38.0
Neutral,4,"[9.5397909e-04 1.5851498e-05 1.4783128e-03 8.4446400e-02 9.0460366e-01
 8.5004326e-03 1.3227955e-06]",46:38.0
Neutral,4,"[1.6810106e-03 8.4054973e-06 1.7079208e-03 4.4944249e-02 9.4368982e-01
 7.9431674e-03 2.5432973e-05]",46:38.1
Neutral,4,"[5.2918040e-04 4.4996159e-07 3.1402425e-04 2.0081297e-02 9.7682172e-01
 2.2519056e-03 1.4222500e-06]",46:38.2
Neutral,4,"[7.1329914e-04 1.6754794e-06 4.2542050e-04 3.9081823e-02 9.5677137e-01
 3.0039120e-03 2.4584281e-06]",46:38.3
Neutral,4,"[3.6301380e-03 5.3440289e-07 9.3455677e-04 6.1871462e-02 9.2777282e-01
 5.7902299e-03 3.2455176e-07]",46:38.4
Neutral,4,"[2.0155638e-02 2.8334881e-07 3.0612739e-04 4.8244656e-03 9.6804953e-01
 6.6635110e-03 5.1319984e-07]",46:38.5
Neutral,4,"[3.0504330e-03 1.4480376e-06 1.9663658e-04 1.2133333e-01 8.7408048e-01
 1.3367028e-03 1.0683291e-06]",46:38.5
Neutral,4,"[4.2720917e-03 2.3261318e-05 5.3042732e-03 2.3315440e-01 7.4909079e-01
 8.1233121e-03 3.1872809e-05]",46:38.6
Neutral,4,"[2.0741192e-03 4.1329308e-06 4.1446357e-04 3.6779162e-01 6.2554574e-01
 4.1694101e-03 5.5319572e-07]",46:38.7
Neutral,4,"[1.3266107e-02 6.7485176e-04 2.2814337e-03 8.5823379e-02 8.8587004e-01
 1.1480141e-02 6.0416409e-04]",46:38.8
Neutral,4,"[3.3788569e-04 3.6830592e-08 1.6261576e-04 2.9080829e-01 7.0785397e-01
 8.3723024e-04 2.3991829e-08]",46:38.8
Neutral,4,"[2.0629705e-03 7.3738369e-07 1.1480124e-03 4.7955406e-01 5.1179868e-01
 5.4355040e-03 6.4057765e-08]",46:38.9
Neutral,4,"[9.9229882e-04 1.3797945e-05 5.2884332e-04 7.1930028e-02 9.2286605e-01
 3.6645692e-03 4.4206195e-06]",46:39.0
Neutral,4,"[7.9247868e-03 1.1488933e-04 3.7019502e-03 2.2067903e-01 7.5921434e-01
 8.3280979e-03 3.6829522e-05]",46:39.1
Neutral,4,"[6.6014391e-04 4.7164225e-08 9.5790245e-05 4.2196381e-01 5.7661837e-01
 6.6171965e-04 4.7930715e-08]",46:39.2
Happy,3,"[1.01203106e-04 6.55646915e-08 1.14215145e-04 6.78271830e-01
 3.21176410e-01 3.36020836e-04 3.43543604e-07]",46:39.2
Neutral,4,"[1.9224079e-02 7.3362517e-06 2.7943433e-03 1.3739717e-01 8.3217371e-01
 8.4021753e-03 1.2342837e-06]",46:39.3
Neutral,4,"[8.0859882e-04 5.1490389e-08 1.9173422e-04 3.3435678e-01 6.6336507e-01
 1.2778010e-03 2.8738798e-08]",46:39.4
Neutral,4,"[3.4154832e-01 5.5307896e-06 1.3831997e-02 9.9188564e-03 5.5856234e-01
 7.6126486e-02 6.3971202e-06]",46:39.5
Neutral,4,"[9.6907578e-03 7.8838289e-04 6.1691059e-03 3.9584753e-03 9.6475893e-01
 1.4334652e-02 2.9966590e-04]",46:39.5
Neutral,4,"[0.05357761 0.00934232 0.02568731 0.02428026 0.81633973 0.0692647
 0.00150807]",46:39.6
Neutral,4,"[1.9351202e-03 3.7386937e-06 1.0824606e-03 1.5561375e-01 8.3712119e-01
 4.2427848e-03 1.0385949e-06]",46:39.7
Neutral,4,"[8.20864215e-02 4.67639779e-07 1.34965900e-04 7.23880082e-02
 8.33461821e-01 1.19283125e-02 2.81867170e-08]",46:39.8
Neutral,4,"[1.5798964e-02 1.4862680e-03 9.3043456e-03 4.5506265e-03 9.0860724e-01
 5.9732791e-02 5.1982497e-04]",46:39.8
Neutral,4,"[0.08588591 0.08509409 0.07289149 0.01513173 0.6385224  0.070466
 0.03200846]",46:39.9
Neutral,4,"[7.0608808e-03 4.3123623e-04 1.4674083e-03 1.1448297e-02 9.7178507e-01
 7.3707150e-03 4.3637899e-04]",46:40.0
Neutral,4,"[3.9565183e-02 6.2286807e-04 1.0027677e-02 2.3873068e-02 8.9559370e-01
 2.9310478e-02 1.0070058e-03]",46:40.1
Neutral,4,"[0.06667183 0.00216083 0.02538891 0.03050698 0.79095614 0.08330259
 0.00101274]",46:40.2
Neutral,4,"[1.4494403e-02 3.5040297e-03 3.8728707e-03 1.8181251e-02 9.4582242e-01
 1.3389780e-02 7.3523051e-04]",46:40.2
Neutral,4,"[2.2302205e-02 1.8026770e-06 2.4817777e-03 4.1630361e-03 9.5181322e-01
 1.9233843e-02 4.1516710e-06]",46:40.3
Neutral,4,"[7.0654548e-04 1.7712445e-07 4.1962718e-04 2.0785855e-02 9.7435474e-01
 3.7327185e-03 3.3159756e-07]",46:40.4
Neutral,4,"[0.09643192 0.15161817 0.22405164 0.01396903 0.3758617  0.12665795
 0.01140956]",46:40.5
Neutral,4,"[9.1337031e-03 8.9672838e-05 6.7156130e-03 1.4910168e-03 9.5311803e-01
 2.8406361e-02 1.0456977e-03]",46:40.6
Neutral,4,"[2.1369511e-03 2.9102998e-07 9.8444929e-04 1.1566374e-03 9.8920715e-01
 6.5133809e-03 1.1772166e-06]",46:40.6
Neutral,4,"[5.5690158e-02 6.7713177e-07 2.6580109e-03 2.6510756e-02 8.2861614e-01
 8.6521558e-02 2.6363239e-06]",46:40.7
Neutral,4,"[8.4857896e-02 1.0529157e-05 1.2472012e-02 6.8509541e-03 8.2642543e-01
 6.9228344e-02 1.5486317e-04]",46:40.8
Neutral,4,"[1.7786893e-01 2.0501690e-03 1.4896384e-02 1.3807893e-02 5.1434058e-01
 2.7699757e-01 3.8452185e-05]",46:40.9
Neutral,4,"[1.5430321e-01 5.6065619e-04 5.6206095e-03 1.0924533e-02 6.1810738e-01
 2.1045990e-01 2.3619379e-05]",46:40.9
Neutral,4,"[3.5168674e-02 4.9801170e-06 3.5315668e-04 1.8739345e-02 8.5474610e-01
 9.0987332e-02 3.9514779e-07]",46:41.1
Neutral,4,"[7.7848071e-03 7.4671590e-07 3.1268748e-05 3.9250613e-03 9.7632468e-01
 1.1933374e-02 2.4558233e-08]",46:41.1
Neutral,4,"[1.5542346e-01 4.5980714e-04 6.9784182e-03 5.3441771e-03 5.2453619e-01
 3.0722028e-01 3.7701018e-05]",46:41.2
Neutral,4,"[6.4697564e-02 1.1698732e-04 4.8640305e-03 3.7762998e-03 8.7766820e-01
 4.8874717e-02 2.1500296e-06]",46:41.3
Neutral,4,"[6.0276672e-02 6.3527412e-05 1.2140856e-02 1.7886519e-02 8.3603233e-01
 7.3440067e-02 1.6009310e-04]",46:41.4
Neutral,4,"[2.7430365e-02 3.1239899e-05 1.0599734e-04 8.8047823e-03 9.4529700e-01
 1.8330548e-02 7.6087844e-08]",46:41.4
Neutral,4,"[4.0278574e-03 2.8431836e-07 7.2536044e-05 2.7324243e-03 9.8992538e-01
 3.2414582e-03 2.4651069e-08]",46:41.5
Neutral,4,"[2.2967514e-02 1.5806369e-03 2.0132467e-02 4.4934340e-03 8.8421798e-01
 6.6351414e-02 2.5658213e-04]",46:41.6
Neutral,4,"[2.3854870e-02 8.0566684e-07 1.4121311e-03 1.7890302e-03 9.5207119e-01
 2.0869816e-02 2.1411388e-06]",46:41.7
Neutral,4,"[5.0266885e-04 3.3888991e-08 1.4366799e-04 2.4076972e-02 9.7419727e-01
 1.0793462e-03 4.7011632e-08]",46:41.8
Neutral,4,"[8.3697863e-02 4.3617573e-04 3.2651296e-03 1.5241970e-02 7.3718470e-01
 1.6017143e-01 2.7414894e-06]",46:41.8
Neutral,4,"[3.4156907e-02 4.3254877e-05 3.3791459e-03 1.1261538e-02 9.2119956e-01
 2.9957952e-02 1.7942554e-06]",46:41.9
Neutral,4,"[1.93394930e-03 1.45497012e-07 1.01665595e-04 7.09367450e-03
 9.89259958e-01 1.61024334e-03 3.31974462e-07]",46:42.0
Neutral,4,"[1.2138727e-02 2.7243235e-05 2.4966362e-03 2.6366634e-02 9.4418746e-01
 1.4776091e-02 7.1772638e-06]",46:42.1
Neutral,4,"[2.6673360e-03 1.2750711e-07 1.1945402e-03 8.6635752e-03 9.7457743e-01
 1.2896907e-02 1.0078970e-07]",46:42.1
Neutral,4,"[4.1070860e-02 9.7521697e-04 1.9544058e-02 2.1614358e-02 8.5475111e-01
 6.1902732e-02 1.4163142e-04]",46:42.3
Neutral,4,"[4.65990836e-03 1.76292215e-05 1.54347636e-03 1.33475065e-02
 9.71312106e-01 9.11039766e-03 8.96849087e-06]",46:42.4
Neutral,4,"[8.7958714e-03 3.1309880e-04 7.6658246e-03 1.0738177e-02 9.4803047e-01
 2.4406403e-02 5.0151499e-05]",46:42.4
Neutral,4,"[1.5271662e-02 5.9623679e-04 6.9735302e-03 5.8253775e-03 9.3748277e-01
 3.3671867e-02 1.7854849e-04]",46:42.5
Fearful,2,"[0.06987163 0.21289013 0.24988303 0.00848993 0.2129232  0.23462752
 0.0113146 ]",46:42.6
Neutral,4,"[1.9865630e-02 1.5448617e-04 7.6288632e-03 2.9832438e-02 9.0643829e-01
 3.6039915e-02 4.0453997e-05]",46:42.7
Disgust,1,"[0.13000295 0.3855424  0.20411733 0.01215282 0.14528444 0.11975598
 0.00314413]",46:42.7
Neutral,4,"[0.14344087 0.19589229 0.24306978 0.04456931 0.25642306 0.10516292
 0.01144175]",46:42.8
Fearful,2,"[0.16547486 0.12695886 0.32574162 0.09255696 0.16473274 0.11832388
 0.00621104]",46:42.9
Fearful,2,"[0.15200399 0.14090925 0.3109777  0.10527814 0.15542318 0.13004959
 0.00535812]",46:43.1
Neutral,4,"[1.3171598e-02 4.2183888e-06 6.2545813e-03 1.7711371e-02 9.2332631e-01
 3.9530974e-02 9.0419888e-07]",46:43.3
Neutral,4,"[5.1123213e-02 4.3497093e-07 7.4234903e-03 3.1795241e-02 8.4909523e-01
 6.0561310e-02 1.2262959e-06]",46:43.4
Neutral,4,"[5.3257182e-02 1.4126612e-05 2.4845062e-03 1.6553482e-02 9.0477133e-01
 2.2917565e-02 1.8411023e-06]",46:43.6
Neutral,4,"[3.1242758e-02 2.3871167e-05 2.0027314e-03 1.9847068e-03 9.4588768e-01
 1.8851589e-02 6.6313255e-06]",46:43.7
Neutral,4,"[7.8494409e-03 1.9061220e-06 6.6935207e-04 8.0942810e-02 9.0612453e-01
 4.4113309e-03 6.3033838e-07]",46:43.8
Neutral,4,"[6.5070936e-03 4.1252202e-05 3.8667637e-04 1.8511403e-02 9.6800107e-01
 6.5505719e-03 1.9989845e-06]",46:43.8
Neutral,4,"[2.6798740e-03 4.6385569e-05 2.8960570e-04 1.5571123e-01 8.3927363e-01
 1.9833194e-03 1.6030835e-05]",46:43.9
Neutral,4,"[2.7274000e-02 2.6507195e-04 7.5299869e-04 5.8053818e-02 9.0779108e-01
 5.7719331e-03 9.0956746e-05]",46:44.0
Neutral,4,"[0.02710485 0.00201737 0.00376033 0.00610511 0.9428463  0.01654417
 0.00162191]",46:44.1
Neutral,4,"[0.05199586 0.02459345 0.01907817 0.00661507 0.85173804 0.03869242
 0.007287  ]",46:44.3
Neutral,4,"[0.16774899 0.03098325 0.09001929 0.03977747 0.5617336  0.10905309
 0.00068439]",46:44.4
Neutral,4,"[2.9497093e-03 7.6425252e-08 1.2060711e-04 2.2287536e-02 9.7379047e-01
 8.5161149e-04 3.7305135e-08]",46:44.5
Neutral,4,"[5.0035627e-03 5.7897302e-07 3.5243615e-05 8.2136564e-02 9.1197294e-01
 8.5106329e-04 1.0873581e-07]",46:44.6
Neutral,4,"[1.5035952e-02 2.9997558e-05 1.1406788e-03 1.8624892e-02 9.6043658e-01
 4.7278870e-03 4.0383434e-06]",46:44.7
Neutral,4,"[1.7407823e-02 2.9774446e-03 2.6192069e-03 1.4509341e-03 9.6902210e-01
 6.0995826e-03 4.2289836e-04]",46:44.8
Neutral,4,"[3.3036049e-02 2.2046305e-03 5.4102414e-03 1.5870443e-02 9.2814708e-01
 1.4642885e-02 6.8869093e-04]",46:44.9
Neutral,4,"[1.4819909e-02 1.9184046e-05 1.1896230e-03 1.2093386e-02 9.6956384e-01
 2.1481714e-03 1.6587398e-04]",46:45.0
Neutral,4,"[2.8695210e-04 4.0694793e-08 1.8783787e-05 4.7164829e-03 9.9493402e-01
 4.3617965e-05 6.9892437e-08]",46:45.0
Neutral,4,"[3.3245604e-02 1.1701546e-04 4.5460719e-03 2.6260372e-02 9.2437971e-01
 1.1417766e-02 3.3439690e-05]",46:45.2
Neutral,4,"[1.5362169e-03 1.0770029e-05 6.4878265e-04 1.7608935e-02 9.7922486e-01
 9.6618140e-04 4.2349916e-06]",46:45.5
Neutral,4,"[4.6835467e-03 2.9004703e-04 5.2459061e-04 1.4730957e-01 8.4597331e-01
 1.0761777e-03 1.4278256e-04]",46:45.6
Neutral,4,"[1.4103930e-02 1.3778421e-05 6.9715519e-04 1.0740260e-01 8.7104070e-01
 6.7411237e-03 6.8824460e-07]",46:46.0
Neutral,4,"[2.2718804e-03 1.9506513e-06 2.7005104e-04 9.0932474e-02 9.0474498e-01
 1.7782503e-03 4.7999112e-07]",46:46.1
Neutral,4,"[2.0480305e-03 6.9144301e-07 6.4071157e-04 1.6206928e-02 9.6866894e-01
 1.2434652e-02 1.2055190e-07]",46:46.2
Neutral,4,"[6.5233954e-03 3.7989785e-06 2.0448435e-03 6.8928130e-02 9.1618717e-01
 6.3122627e-03 4.6891194e-07]",46:46.3
Neutral,4,"[4.1323924e-03 1.1247358e-06 3.6221724e-03 3.0899927e-02 9.5632887e-01
 5.0116121e-03 3.9177403e-06]",46:46.5
Neutral,4,"[1.9070812e-03 5.8268668e-08 8.9148391e-04 1.2601092e-01 8.6924428e-01
 1.9460168e-03 6.5366194e-08]",46:46.6
Neutral,4,"[2.4419395e-02 1.1641944e-05 8.6105708e-03 2.9657729e-02 9.1737068e-01
 1.9906770e-02 2.3339746e-05]",46:46.7
Neutral,4,"[2.8062421e-03 1.0851110e-07 2.5192046e-04 1.2860325e-01 8.6691129e-01
 1.4263953e-03 8.1085761e-07]",46:46.7
Neutral,4,"[2.0808706e-02 4.4112594e-06 7.0099253e-03 9.2029218e-03 9.3789309e-01
 2.5078915e-02 1.9723877e-06]",46:46.9
Neutral,4,"[2.7380805e-02 7.2696221e-06 2.2260027e-03 4.9721180e-03 9.4341272e-01
 2.1999285e-02 1.7939039e-06]",46:47.0
Neutral,4,"[6.51088133e-02 1.17122445e-05 4.27773129e-03 2.66533252e-03
 8.97748351e-01 3.01866531e-02 1.36398319e-06]",46:47.1
Neutral,4,"[1.8743802e-02 2.3844577e-05 1.3372185e-02 1.3121737e-02 9.0573978e-01
 4.8981294e-02 1.7248634e-05]",46:47.2
Neutral,4,"[1.7581778e-02 8.7180342e-06 4.4046859e-03 3.1061655e-02 9.1822249e-01
 2.8712794e-02 7.7461455e-06]",46:47.4
Neutral,4,"[3.7364725e-03 2.5369837e-07 7.0896361e-04 2.2120495e-01 7.7032429e-01
 4.0245908e-03 4.4391555e-07]",46:47.4
Neutral,4,"[1.39357820e-02 1.87746355e-05 3.47125181e-03 6.56874385e-03
 9.61254537e-01 1.47408377e-02 1.00928755e-05]",46:47.5
Neutral,4,"[1.9377572e-03 1.2320123e-06 9.4401371e-04 1.7043804e-01 8.2284856e-01
 3.8291069e-03 1.2747795e-06]",46:47.6
Neutral,4,"[7.8628836e-03 6.6581310e-06 2.8728133e-03 1.9108316e-02 9.5737350e-01
 1.2775300e-02 4.4104169e-07]",46:47.7
Neutral,4,"[1.3905772e-03 4.9928155e-07 4.2629827e-04 1.7551766e-01 8.2104921e-01
 1.6153338e-03 3.6252666e-07]",46:47.8
Neutral,4,"[3.3411163e-01 2.7109310e-04 3.6974188e-02 2.5732130e-02 4.8655939e-01
 1.1621453e-01 1.3696885e-04]",46:47.9
Neutral,4,"[3.4547418e-02 1.2746695e-04 2.0496553e-02 8.3055586e-02 7.6302963e-01
 9.8693945e-02 4.9492053e-05]",46:48.2
Sad,5,"[0.11925295 0.13656838 0.14502436 0.08960554 0.22792944 0.27133253
 0.01028679]",46:48.3
Neutral,4,"[6.6377060e-04 5.2245611e-07 1.1567151e-03 7.3377374e-03 9.8125571e-01
 9.5836585e-03 1.8507774e-06]",46:48.4
Neutral,4,"[0.08965048 0.0955741  0.11363973 0.05105404 0.44892928 0.1902514
 0.01090098]",46:48.5
