labels,classes,predictions,time
Neutral,4,"[2.0238472e-02 1.6097932e-09 2.9001983e-02 2.1820204e-04 6.5995306e-01
 2.9057935e-01 8.9175510e-06]",2021-07-12 22:41:21.842517
Sad,5,"[4.4359423e-02 9.6798853e-09 9.4163818e-03 2.1797470e-04 1.7194310e-01
 7.7406240e-01 7.4768337e-07]",2021-07-12 22:41:21.952523
Sad,5,"[4.4359423e-02 9.6798853e-09 9.4163818e-03 2.1797470e-04 1.7194310e-01
 7.7406240e-01 7.4768337e-07]",2021-07-12 22:41:22.058531
Neutral,4,"[2.0217509e-03 1.5241330e-10 1.0320703e-02 3.4035460e-05 7.4600291e-01
 2.4161966e-01 9.9875911e-07]",2021-07-12 22:41:22.167538
Sad,5,"[4.9139988e-03 3.0461669e-09 9.6984282e-03 9.0070607e-05 2.3835333e-02
 9.6146214e-01 3.7635683e-08]",2021-07-12 22:41:22.287548
Neutral,4,"[1.7865756e-01 9.0028882e-09 3.2738991e-02 3.8420586e-04 7.5687540e-01
 3.0894712e-02 4.4916631e-04]",2021-07-12 22:41:22.391554
Sad,5,"[1.7602401e-06 9.2630426e-12 1.8533476e-04 2.6367053e-07 3.8016948e-04
 9.9943250e-01 3.4613314e-13]",2021-07-12 22:41:22.497564
Sad,5,"[2.6549450e-01 1.7692791e-07 7.3098436e-02 3.6522635e-04 2.8130686e-01
 3.7971795e-01 1.6823515e-05]",2021-07-12 22:41:22.613573
Sad,5,"[2.6549450e-01 1.7692791e-07 7.3098436e-02 3.6522635e-04 2.8130686e-01
 3.7971795e-01 1.6823515e-05]",2021-07-12 22:41:22.729584
Sad,5,"[7.5596748e-03 1.8600590e-08 3.7653488e-03 4.8664075e-05 5.9691952e-03
 9.8265713e-01 4.5810893e-09]",2021-07-12 22:41:22.846592
Neutral,4,"[3.9492110e-03 2.0740221e-10 1.2127059e-02 5.2691306e-05 8.4138346e-01
 1.4248373e-01 3.8930298e-06]",2021-07-12 22:41:22.963611
Sad,5,"[2.2229123e-01 4.0060435e-08 2.4810744e-02 1.1244270e-03 9.9330641e-02
 6.5243763e-01 5.2313630e-06]",2021-07-12 22:41:23.070621
Neutral,4,"[1.3976628e-03 9.0118572e-12 8.7009054e-03 4.2373194e-05 9.8333275e-01
 6.4585316e-03 6.7905785e-05]",2021-07-12 22:41:23.168627
Neutral,4,"[1.8854903e-03 3.7619061e-11 9.7838987e-04 4.8979477e-05 9.9662519e-01
 2.9922326e-04 1.6262640e-04]",2021-07-12 22:41:23.272636
Neutral,4,"[1.8854903e-03 3.7619061e-11 9.7838987e-04 4.8979477e-05 9.9662519e-01
 2.9922326e-04 1.6262640e-04]",2021-07-12 22:41:23.381644
Neutral,4,"[9.0825567e-03 1.8775848e-09 1.6031053e-02 5.0863466e-04 8.7749618e-01
 5.0192521e-05 9.6831374e-02]",2021-07-12 22:41:23.487653
Neutral,4,"[3.0219477e-01 5.9612881e-07 6.4865896e-03 4.1047306e-04 6.4792854e-01
 5.5814668e-05 4.2923164e-02]",2021-07-12 22:41:23.595661
Neutral,4,"[1.0862399e-02 2.8264424e-10 2.1156699e-03 9.5006370e-05 9.8559695e-01
 1.0674980e-03 2.6248238e-04]",2021-07-12 22:41:23.699669
Neutral,4,"[1.0120521e-03 1.5507127e-11 6.4581569e-04 2.8908731e-05 9.9793601e-01
 2.9298619e-04 8.4242209e-05]",2021-07-12 22:41:23.819675
Neutral,4,"[8.9937064e-05 2.5162272e-12 1.2254430e-04 2.0926691e-06 9.9967873e-01
 9.1428148e-05 1.5262849e-05]",2021-07-12 22:41:23.951686
Neutral,4,"[8.9937064e-05 2.5162272e-12 1.2254430e-04 2.0926691e-06 9.9967873e-01
 9.1428148e-05 1.5262849e-05]",2021-07-12 22:41:24.064694
Neutral,4,"[4.9169316e-06 6.9342183e-13 4.5436814e-06 2.2590162e-07 9.9998200e-01
 6.6990486e-07 7.6375818e-06]",2021-07-12 22:41:24.179428
Neutral,4,"[2.2664376e-06 5.9323201e-13 1.8373960e-06 1.0700457e-07 9.9998832e-01
 1.7444968e-07 7.4250079e-06]",2021-07-12 22:41:24.291430
Neutral,4,"[1.5147589e-02 1.2648221e-10 7.1091396e-03 3.6134379e-04 9.7177559e-01
 5.1743328e-03 4.3196467e-04]",2021-07-12 22:41:24.397440
Surprised,6,"[7.2243862e-04 2.0635845e-12 2.0976232e-02 1.8635327e-02 6.1299093e-03
 4.7973203e-06 9.5353132e-01]",2021-07-12 22:41:24.503447
Surprised,6,"[3.1991469e-06 2.6089750e-13 5.9993111e-04 1.5842909e-04 1.5477708e-04
 1.2369684e-09 9.9908364e-01]",2021-07-12 22:41:24.629467
Surprised,6,"[3.1991469e-06 2.6089750e-13 5.9993111e-04 1.5842909e-04 1.5477708e-04
 1.2369684e-09 9.9908364e-01]",2021-07-12 22:41:24.736474
Surprised,6,"[6.3695625e-06 7.2763478e-14 2.0670160e-03 7.6658314e-04 1.7870568e-04
 1.4826300e-08 9.9698132e-01]",2021-07-12 22:41:24.849488
Surprised,6,"[1.2001514e-05 3.4036305e-12 5.9191108e-04 1.2297604e-04 3.4163223e-04
 1.5749324e-09 9.9893147e-01]",2021-07-12 22:41:24.982492
Surprised,6,"[4.7605616e-04 8.9662097e-12 2.1492533e-02 2.9309005e-03 5.2687833e-03
 2.0091654e-06 9.6982968e-01]",2021-07-12 22:41:25.090503
Surprised,6,"[1.6817300e-02 6.6471686e-09 1.6324800e-02 1.8977571e-03 6.8402342e-02
 4.5045404e-06 8.9655328e-01]",2021-07-12 22:41:25.195511
Surprised,6,"[5.8424182e-05 2.1932779e-12 3.5290401e-03 8.2084147e-04 9.4342447e-04
 6.4639728e-08 9.9464816e-01]",2021-07-12 22:41:25.312521
Surprised,6,"[1.59943113e-04 4.10630948e-12 1.17126135e-02 1.55056489e-03
 2.87229312e-03 4.79615210e-07 9.83704150e-01]",2021-07-12 22:41:25.423533
Surprised,6,"[4.3934403e-04 1.1519608e-11 1.3073892e-02 2.3404593e-03 4.3066912e-03
 1.0187007e-06 9.7983861e-01]",2021-07-12 22:41:25.545539
Surprised,6,"[4.3934403e-04 1.1519608e-11 1.3073892e-02 2.3404593e-03 4.3066912e-03
 1.0187007e-06 9.7983861e-01]",2021-07-12 22:41:25.665544
Surprised,6,"[8.920893e-04 9.756930e-12 3.900916e-02 5.468674e-03 8.546886e-03
 7.011046e-06 9.460762e-01]",2021-07-12 22:41:25.790555
Surprised,6,"[1.1652084e-03 1.2244401e-10 1.3435989e-02 1.4167601e-03 1.4571254e-02
 1.1384514e-06 9.6940964e-01]",2021-07-12 22:41:25.908573
Neutral,4,"[2.9510139e-02 6.8614092e-10 1.5805347e-01 5.9490036e-03 5.2015817e-01
 7.9819362e-04 2.8553107e-01]",2021-07-12 22:41:26.012582
Fearful,2,"[2.0644978e-02 2.0500825e-11 6.8144906e-01 3.4532461e-02 7.4327588e-02
 7.6132645e-03 1.8143260e-01]",2021-07-12 22:41:26.139591
Angry,0,"[9.7155154e-01 1.0448922e-08 1.2599775e-03 1.4283626e-03 2.1953970e-02
 3.5160796e-03 2.9002788e-04]",2021-07-12 22:41:26.241137
Neutral,4,"[8.3500832e-02 7.0025430e-11 8.1813417e-02 4.7644377e-02 7.0453024e-01
 8.1016704e-02 1.4943957e-03]",2021-07-12 22:41:26.347145
Happy,3,"[5.1525753e-04 1.9028438e-15 5.2275482e-05 9.9902475e-01 1.9737573e-04
 2.0437868e-04 6.0577931e-06]",2021-07-12 22:41:26.477164
Happy,3,"[5.1525753e-04 1.9028438e-15 5.2275482e-05 9.9902475e-01 1.9737573e-04
 2.0437868e-04 6.0577931e-06]",2021-07-12 22:41:26.587167
Happy,3,"[1.9122413e-06 6.1873452e-20 1.6620393e-07 9.9999511e-01 2.1125907e-06
 3.5385526e-07 3.0192638e-07]",2021-07-12 22:41:26.693288
Happy,3,"[3.9574334e-07 1.1461276e-21 2.3309910e-08 9.9999750e-01 9.0643329e-07
 1.1244386e-08 1.0531911e-06]",2021-07-12 22:41:26.798282
Happy,3,"[1.0754076e-05 6.1828070e-19 8.3865814e-07 9.9997044e-01 1.3276435e-05
 7.6074087e-07 4.0234017e-06]",2021-07-12 22:41:26.920290
Happy,3,"[1.1040446e-04 6.1613031e-17 9.6206477e-06 9.9978119e-01 7.0145965e-05
 2.4469795e-05 4.2144770e-06]",2021-07-12 22:41:27.038299
Happy,3,"[1.1040446e-04 6.1613031e-17 9.6206477e-06 9.9978119e-01 7.0145965e-05
 2.4469795e-05 4.2144770e-06]",2021-07-12 22:41:27.159137
Happy,3,"[1.9855920e-06 3.0769897e-20 1.1058733e-07 9.9999189e-01 2.7878184e-06
 5.5512483e-08 3.2082023e-06]",2021-07-12 22:41:27.284142
Happy,3,"[1.23894392e-06 1.31863325e-20 7.14181709e-08 9.99994636e-01
 1.97127315e-06 3.90787349e-08 1.98375960e-06]",2021-07-12 22:41:27.395152
Happy,3,"[2.4804425e-08 9.7638726e-24 1.3993086e-09 9.9999952e-01 9.0458492e-08
 3.2625733e-10 3.9825505e-07]",2021-07-12 22:41:27.504517
Happy,3,"[2.0501833e-08 6.3797520e-24 1.2338403e-09 9.9999964e-01 7.3071185e-08
 3.4450973e-10 2.9427446e-07]",2021-07-12 22:41:27.615524
Happy,3,"[6.0453698e-07 4.0557077e-21 3.0452156e-08 9.9999702e-01 1.0204574e-06
 1.4976267e-08 1.3664478e-06]",2021-07-12 22:41:27.721530
Happy,3,"[5.2139909e-05 1.2041900e-17 3.3228334e-06 9.9988747e-01 4.6070127e-05
 4.2723073e-06 6.6883013e-06]",2021-07-12 22:41:27.829543
Happy,3,"[9.6233729e-05 4.1646724e-17 6.3625512e-06 9.9980074e-01 7.8880723e-05
 8.7920334e-06 8.9475379e-06]",2021-07-12 22:41:27.942079
Happy,3,"[9.6233729e-05 4.1646724e-17 6.3625512e-06 9.9980074e-01 7.8880723e-05
 8.7920334e-06 8.9475379e-06]",2021-07-12 22:41:28.072089
Happy,3,"[2.2535984e-05 1.7875201e-18 1.4995024e-06 9.9991727e-01 4.2032312e-05
 7.0213872e-07 1.5867177e-05]",2021-07-12 22:41:28.199862
Happy,3,"[8.2039342e-06 5.8979756e-19 8.7260781e-07 9.9997973e-01 8.4492258e-06
 1.6129503e-06 1.0748614e-06]",2021-07-12 22:41:28.339872
Happy,3,"[1.8098105e-04 4.3928476e-16 4.5323384e-05 9.9936086e-01 8.9947142e-05
 3.2195708e-04 1.0020950e-06]",2021-07-12 22:41:28.466879
Sad,5,"[9.5862142e-06 8.0648675e-08 1.0407793e-01 8.4072923e-08 7.9358751e-06
 8.9590436e-01 1.4695003e-12]",2021-07-12 22:41:28.546885
Happy,3,"[3.8382905e-03 3.3620659e-13 2.3960357e-03 9.4596118e-01 2.5356209e-03
 4.5266740e-02 2.1821802e-06]",2021-07-12 22:41:28.658903
Sad,5,"[6.8222829e-03 5.6372506e-12 1.6326914e-02 3.1537697e-01 1.4919511e-02
 6.4655310e-01 1.2569045e-06]",2021-07-12 22:41:28.766911
Neutral,4,"[8.2401709e-07 2.6024541e-13 1.2947942e-06 3.1888511e-08 9.9999297e-01
 1.5683969e-07 4.7121785e-06]",2021-07-12 22:41:28.905919
Neutral,4,"[8.2401709e-07 2.6024541e-13 1.2947942e-06 3.1888511e-08 9.9999297e-01
 1.5683969e-07 4.7121785e-06]",2021-07-12 22:41:29.034927
Neutral,4,"[2.0428901e-04 5.0357678e-12 3.2567196e-03 7.0184683e-06 9.2101014e-01
 7.5521313e-02 5.2584727e-07]",2021-07-12 22:41:29.152937
Neutral,4,"[2.3575689e-05 1.5445548e-12 1.7909493e-05 9.2186599e-07 9.9994075e-01
 4.4361454e-06 1.2398918e-05]",2021-07-12 22:41:29.297940
Neutral,4,"[2.3575689e-05 1.5445548e-12 1.7909493e-05 9.2186599e-07 9.9994075e-01
 4.4361454e-06 1.2398918e-05]",2021-07-12 22:41:29.420953
Neutral,4,"[2.4656006e-03 6.9667316e-10 1.3000759e-03 4.2413172e-05 9.9288118e-01
 2.3209424e-05 3.2874155e-03]",2021-07-12 22:41:29.538962
